condition,cos_clean_aug,embedding_drift
channel_8k,0.5018406759289373,0.49815932407106267
noise_snr10,0.7369095452592753,0.2630904547407247
channel_8k,0.49156605605250675,0.5084339439474932
noise_snr10,0.6609811312596816,0.3390188687403184
channel_8k,0.6112660241114275,0.3887339758885725
noise_snr10,0.7699029231509356,0.23009707684906444
channel_8k,0.614084654866081,0.385915345133919
noise_snr10,0.6582131916028352,0.3417868083971648
channel_8k,0.6015633284493936,0.39843667155060636
noise_snr10,0.6163145013400367,0.38368549865996326
channel_8k,0.6171130476275452,0.38288695237245485
noise_snr10,0.7014480759094085,0.2985519240905915
channel_8k,0.6946613719138599,0.3053386280861401
noise_snr10,0.7444061410138317,0.25559385898616827
channel_8k,0.5341670778124757,0.46583292218752426
noise_snr10,0.7421442196064509,0.25785578039354906
channel_8k,0.5343103355382444,0.46568966446175564
noise_snr10,0.6795566014045072,0.32044339859549276
channel_8k,0.673622780262521,0.326377219737479
noise_snr10,0.6277505692649443,0.3722494307350557
channel_8k,0.6609249644944186,0.3390750355055814
noise_snr10,0.6765616275699986,0.3234383724300014
channel_8k,0.6418639143810879,0.3581360856189121
noise_snr10,0.7063796870630289,0.2936203129369711
channel_8k,0.6032255827662671,0.39677441723373286
noise_snr10,0.53475120336025,0.46524879663975005
channel_8k,0.5955141127162762,0.4044858872837238
noise_snr10,0.7394872078550959,0.2605127921449041
channel_8k,0.5747316168730051,0.4252683831269949
noise_snr10,0.5997919976336719,0.40020800236632814
channel_8k,0.5593897644370778,0.4406102355629222
noise_snr10,0.7595261712133183,0.24047382878668166
channel_8k,0.6190015384644456,0.3809984615355544
noise_snr10,0.6140851683055623,0.38591483169443774
channel_8k,0.6353869157306361,0.3646130842693639
noise_snr10,0.7326853638745044,0.26731463612549555
channel_8k,0.6440588939227244,0.3559411060772756
noise_snr10,0.5230948872708822,0.47690511272911784
channel_8k,0.5973803937301756,0.4026196062698244
noise_snr10,0.6933991060892367,0.3066008939107633
channel_8k,0.5273961968134404,0.4726038031865596
noise_snr10,0.5744679259114385,0.42553207408856153
channel_8k,0.6155516214537141,0.3844483785462859
noise_snr10,0.6514164532498662,0.3485835467501338
channel_8k,0.6053873240013636,0.39461267599863636
noise_snr10,0.5638089459668101,0.4361910540331899
channel_8k,0.6480980836966793,0.3519019163033207
noise_snr10,0.6296171483020646,0.3703828516979354
channel_8k,0.49051555444125533,0.5094844455587446
noise_snr10,0.7136619019667746,0.2863380980332254
channel_8k,0.5530523602493531,0.4469476397506469
noise_snr10,0.6602317028779686,0.3397682971220314
channel_8k,0.5911619008075888,0.4088380991924112
noise_snr10,0.6624398165262366,0.3375601834737634
channel_8k,0.5709737822520898,0.42902621774791017
noise_snr10,0.6784918644821536,0.3215081355178464
channel_8k,0.5378348498106679,0.46216515018933213
noise_snr10,0.6617412693775163,0.3382587306224837
channel_8k,0.4810977805543391,0.518902219445661
noise_snr10,0.7893834035136367,0.21061659648636333
channel_8k,0.5654365104777817,0.43456348952221835
noise_snr10,0.661933216505006,0.33806678349499397
channel_8k,0.5594955960290319,0.44050440397096813
noise_snr10,0.7275410059380459,0.27245899406195406
channel_8k,0.5999507844057657,0.40004921559423434
noise_snr10,0.6492087567025185,0.35079124329748146
channel_8k,0.5658411327044732,0.4341588672955268
noise_snr10,0.7224137114762719,0.27758628852372813
channel_8k,0.6160569129373313,0.38394308706266866
noise_snr10,0.7789083973847419,0.22109160261525806
channel_8k,0.5900543624794284,0.40994563752057156
noise_snr10,0.6216403554288393,0.37835964457116067
channel_8k,0.5510333782207189,0.44896662177928115
noise_snr10,0.5641106646936297,0.4358893353063703
channel_8k,0.5968082843232434,0.4031917156767566
noise_snr10,0.6945801307838435,0.3054198692161565
channel_8k,0.6086262403660692,0.39137375963393084
noise_snr10,0.7098473662587845,0.29015263374121547
channel_8k,0.5528930699904564,0.4471069300095436
noise_snr10,0.57180347894852,0.42819652105148
channel_8k,0.6400204022313831,0.3599795977686169
noise_snr10,0.7927503383009971,0.20724966169900294
channel_8k,0.5910666525861902,0.4089333474138098
noise_snr10,0.6313654497528018,0.36863455024719816
channel_8k,0.5659235400544003,0.43407645994559974
noise_snr10,0.6908412506637616,0.30915874933623844
channel_8k,0.6581485597926112,0.3418514402073888
noise_snr10,0.7434629127542747,0.2565370872457253
channel_8k,0.5328169411783309,0.4671830588216691
noise_snr10,0.6757509044783003,0.32424909552169967
channel_8k,0.6391810710885055,0.3608189289114945
noise_snr10,0.562985209735153,0.437014790264847
channel_8k,0.588525275399546,0.411474724600454
noise_snr10,0.7228600145330565,0.2771399854669435
channel_8k,0.620825798312933,0.37917420168706695
noise_snr10,0.6955229803536277,0.3044770196463723
channel_8k,0.5476380262231595,0.4523619737768405
noise_snr10,0.7329834626332391,0.2670165373667609
channel_8k,0.48819240439503825,0.5118075956049617
noise_snr10,0.7654903910793313,0.23450960892066874
channel_8k,0.5720371291676297,0.4279628708323703
noise_snr10,0.734481073096728,0.26551892690327195
channel_8k,0.5060177696419998,0.49398223035800015
noise_snr10,0.7647743148620225,0.23522568513797748
channel_8k,0.6103895245548268,0.38961047544517324
noise_snr10,0.6891977718098046,0.31080222819019543
channel_8k,0.5594985429127051,0.44050145708729493
noise_snr10,0.6300891133825073,0.3699108866174927
channel_8k,0.5826225917039711,0.4173774082960289
noise_snr10,0.7343910700786527,0.2656089299213473
channel_8k,0.5117366567779477,0.48826334322205234
noise_snr10,0.7400226960103208,0.2599773039896792
channel_8k,0.6016742289501454,0.39832577104985456
noise_snr10,0.5526781356307346,0.44732186436926535
channel_8k,0.6031602560762466,0.39683974392375343
noise_snr10,0.6805243424074031,0.3194756575925969
channel_8k,0.5779733003993137,0.4220266996006863
noise_snr10,0.6368519979718901,0.36314800202810993
channel_8k,0.47998356339169274,0.5200164366083073
noise_snr10,0.8343269145502551,0.1656730854497449
channel_8k,0.6085822521386648,0.3914177478613352
noise_snr10,0.6923491702194365,0.30765082978056346
channel_8k,0.4996620068651811,0.5003379931348189
noise_snr10,0.693284802656538,0.306715197343462
channel_8k,0.5407771414084823,0.4592228585915177
noise_snr10,0.7064835183593781,0.29351648164062194
channel_8k,0.49882247545191505,0.501177524548085
noise_snr10,0.7027238778799922,0.29727612212000776
channel_8k,0.662379437021683,0.337620562978317
noise_snr10,0.7150656339584307,0.2849343660415693
channel_8k,0.49126010641933865,0.5087398935806613
noise_snr10,0.7600236769042337,0.23997632309576633
channel_8k,0.5023596835397123,0.4976403164602877
noise_snr10,0.6571648651210089,0.3428351348789911
channel_8k,0.44537227900498694,0.554627720995013
noise_snr10,0.7681824945987974,0.2318175054012026
channel_8k,0.6373474534196163,0.3626525465803837
noise_snr10,0.7850040118872036,0.2149959881127964
channel_8k,0.49937623239866324,0.5006237676013368
noise_snr10,0.6883610828443323,0.3116389171556677
channel_8k,0.5243238158245719,0.4756761841754281
noise_snr10,0.761572205744612,0.23842779425538796
channel_8k,0.5762319002025205,0.42376809979747954
noise_snr10,0.7445782348561586,0.2554217651438414
channel_8k,0.4971038945736706,0.5028961054263295
noise_snr10,0.6981612374107827,0.30183876258921727
channel_8k,0.659679108221782,0.340320891778218
noise_snr10,0.696015708638903,0.30398429136109695
channel_8k,0.45265164236481775,0.5473483576351823
noise_snr10,0.7534921093931796,0.24650789060682043
channel_8k,0.47517969729173637,0.5248203027082636
noise_snr10,0.7495662495043071,0.25043375049569294
channel_8k,0.5502751742574167,0.4497248257425833
noise_snr10,0.5727699341717453,0.42723006582825473
channel_8k,0.45791699522782964,0.5420830047721703
noise_snr10,0.6777156927593867,0.3222843072406133
channel_8k,0.4554646267643998,0.5445353732356002
noise_snr10,0.5536248032520515,0.44637519674794846
channel_8k,0.445182527620242,0.554817472379758
noise_snr10,0.767660908174984,0.232339091825016
channel_8k,0.5505921785608507,0.44940782143914926
noise_snr10,0.6389467652322365,0.3610532347677635
channel_8k,0.5047457763742036,0.4952542236257964
noise_snr10,0.7922096645414196,0.2077903354585804
channel_8k,0.39585544642459886,0.6041445535754011
noise_snr10,0.787000622866419,0.21299937713358097
channel_8k,0.5135979311126766,0.4864020688873234
noise_snr10,0.6496162736790626,0.3503837263209374
channel_8k,0.49854456871167835,0.5014554312883217
noise_snr10,0.7500987872095036,0.24990121279049637
channel_8k,0.49734296881572393,0.5026570311842761
noise_snr10,0.6919962098540248,0.30800379014597523
channel_8k,0.3950816949436838,0.6049183050563163
noise_snr10,0.6625908546945871,0.3374091453054129
channel_8k,0.5309462214629785,0.46905377853702146
noise_snr10,0.6764891886402562,0.3235108113597438
channel_8k,0.4320977883044494,0.5679022116955506
noise_snr10,0.6672178837822257,0.3327821162177743
channel_8k,0.48766034353877136,0.5123396564612286
noise_snr10,0.7553379910357776,0.2446620089642224
channel_8k,0.5274901651735306,0.47250983482646935
noise_snr10,0.6000764667630399,0.39992353323696006
channel_8k,0.5490649942166905,0.4509350057833095
noise_snr10,0.5943140924150134,0.40568590758498657
channel_8k,0.475320273374007,0.524679726625993
noise_snr10,0.6366579468957497,0.3633420531042503
channel_8k,0.5268697685960484,0.4731302314039516
noise_snr10,0.6536394888363773,0.34636051116362265
channel_8k,0.49869203068812856,0.5013079693118714
noise_snr10,0.6687501602055038,0.3312498397944962
channel_8k,0.46584683190845677,0.5341531680915432
noise_snr10,0.5673283362075551,0.4326716637924449
channel_8k,0.45664026618175163,0.5433597338182483
noise_snr10,0.7242190436681684,0.27578095633183164
channel_8k,0.6437251887158169,0.35627481128418315
noise_snr10,0.6367656308373264,0.3632343691626736
channel_8k,0.7342490322031072,0.2657509677968928
noise_snr10,0.6729541949687613,0.3270458050312387
channel_8k,0.7198207139405511,0.28017928605944886
noise_snr10,0.7415159116453043,0.2584840883546957
channel_8k,0.757716052107593,0.24228394789240704
noise_snr10,0.6458758051180853,0.3541241948819147
channel_8k,0.6928044901234617,0.3071955098765383
noise_snr10,0.7419254705623127,0.2580745294376873
channel_8k,0.5999505459871889,0.4000494540128111
noise_snr10,0.6357512789422222,0.36424872105777784
channel_8k,0.6711143988153031,0.3288856011846969
noise_snr10,0.7045456696627648,0.2954543303372352
channel_8k,0.6971317459965171,0.30286825400348294
noise_snr10,0.6483402187363244,0.3516597812636756
channel_8k,0.6871021098207937,0.31289789017920633
noise_snr10,0.691138201001063,0.30886179899893695
channel_8k,0.43857576638430135,0.5614242336156987
noise_snr10,0.73490599463041,0.26509400536959005
channel_8k,0.4241271229368686,0.5758728770631314
noise_snr10,0.777396836696344,0.22260316330365604
channel_8k,0.5047804367597301,0.49521956324026994
noise_snr10,0.6923516919519104,0.3076483080480896
channel_8k,0.5509264414054085,0.4490735585945915
noise_snr10,0.6446562940981758,0.3553437059018242
channel_8k,0.5874826253316863,0.41251737466831373
noise_snr10,0.7630824683988656,0.23691753160113438
channel_8k,0.5760068926439205,0.42399310735607953
noise_snr10,0.7919096147447364,0.20809038525526358
channel_8k,0.618078464049318,0.381921535950682
noise_snr10,0.6465628467850447,0.3534371532149553
channel_8k,0.6152748174696464,0.3847251825303536
pitch_shift,0.24419860297621926,0.7558013970237807
pitch_shift,0.27307932218449466,0.7269206778155053
pitch_shift,0.23739522307885508,0.7626047769211449
pitch_shift,0.2515426402891152,0.7484573597108848
pitch_shift,0.2380456006564245,0.7619543993435756
pitch_shift,0.21643091321705765,0.7835690867829423
pitch_shift,0.27300710840249753,0.7269928915975025
pitch_shift,0.22674348723642562,0.7732565127635744
pitch_shift,0.24823882948605874,0.7517611705139413
pitch_shift,0.2989571660663671,0.701042833933633
pitch_shift,0.24382039623940716,0.7561796037605928
pitch_shift,0.2266571187156656,0.7733428812843344
pitch_shift,0.15627476416715655,0.8437252358328434
pitch_shift,0.25672365508392886,0.7432763449160711
pitch_shift,0.30835568596521024,0.6916443140347898
pitch_shift,0.19235759781168404,0.807642402188316
pitch_shift,0.25173260030143724,0.7482673996985627
pitch_shift,0.2718439237020064,0.7281560762979936
pitch_shift,0.25062812617896224,0.7493718738210378
pitch_shift,0.21280239087939704,0.787197609120603
pitch_shift,0.21431974639671203,0.785680253603288
pitch_shift,0.27802014072870973,0.7219798592712903
pitch_shift,0.21996006149630698,0.780039938503693
pitch_shift,0.18397173101512584,0.8160282689848741
pitch_shift,0.1637231989223841,0.8362768010776159
pitch_shift,0.13498508795221212,0.8650149120477879
pitch_shift,0.1962018706372177,0.8037981293627823
pitch_shift,0.29941612182654803,0.7005838781734519
pitch_shift,0.2847261102337173,0.7152738897662827
pitch_shift,0.24810825028911787,0.7518917497108821
pitch_shift,0.2496448879099742,0.7503551120900258
pitch_shift,0.30430948429973964,0.6956905157002604
pitch_shift,0.246301454602416,0.753698545397584
pitch_shift,0.19654413861187492,0.8034558613881251
pitch_shift,0.2576053712833518,0.7423946287166482
pitch_shift,0.2191457261073097,0.7808542738926902
pitch_shift,0.239334610691447,0.760665389308553
pitch_shift,0.22341994717814642,0.7765800528218536
pitch_shift,0.28278219417077427,0.7172178058292258
pitch_shift,0.2822082610519714,0.7177917389480286
pitch_shift,0.2685861560665799,0.7314138439334201
pitch_shift,0.221508470942798,0.778491529057202
pitch_shift,0.18901049901779296,0.810989500982207
pitch_shift,0.18396040613273176,0.8160395938672682
pitch_shift,0.22651751112918067,0.7734824888708194
pitch_shift,0.2610924373440978,0.7389075626559022
pitch_shift,0.23868050932622287,0.7613194906737771
pitch_shift,0.2663820518070793,0.7336179481929207
pitch_shift,0.18834519932928803,0.8116548006707119
pitch_shift,0.22881796727244352,0.7711820327275565
pitch_shift,0.1972652622562434,0.8027347377437566
pitch_shift,0.22226613537728374,0.7777338646227163
pitch_shift,0.18539032154659424,0.8146096784534058
pitch_shift,0.11095745750572847,0.8890425424942715
pitch_shift,0.21572476205421404,0.784275237945786
pitch_shift,0.1634698740270245,0.8365301259729755
pitch_shift,0.26397652743390887,0.7360234725660911
pitch_shift,0.12015035628331396,0.8798496437166861
pitch_shift,0.1644061042319079,0.8355938957680921
pitch_shift,0.22701760899500642,0.7729823910049936
pitch_shift,0.25826295952026046,0.7417370404797395
pitch_shift,0.22875150682767464,0.7712484931723254
pitch_shift,0.26952732946325225,0.7304726705367477
pitch_shift,0.2134434813903027,0.7865565186096973
pitch_shift,0.22666667036046464,0.7733333296395354
pitch_shift,0.27304209633071624,0.7269579036692837
pitch_shift,0.22388022914166036,0.7761197708583396
pitch_shift,0.16034553784719008,0.8396544621528099
pitch_shift,0.1373714045854153,0.8626285954145847
pitch_shift,0.16110829318039457,0.8388917068196055
pitch_shift,0.2383805035583312,0.7616194964416688
pitch_shift,0.2603152523423195,0.7396847476576804
pitch_shift,0.17752843485737477,0.8224715651426252
pitch_shift,0.24840068568737989,0.7515993143126201
pitch_shift,0.2531381820160425,0.7468618179839575
pitch_shift,0.12762754298539128,0.8723724570146087
pitch_shift,0.2399318933295012,0.7600681066704988
pitch_shift,0.10278770224780352,0.8972122977521965
pitch_shift,0.17672657789887192,0.8232734221011281
pitch_shift,0.12917332991967448,0.8708266700803255
pitch_shift,0.18265262063479276,0.8173473793652073
pitch_shift,0.2878194594103913,0.7121805405896087
pitch_shift,0.2526203817270824,0.7473796182729175
pitch_shift,0.23786121224259943,0.7621387877574006
pitch_shift,0.24854242553123837,0.7514575744687616
pitch_shift,0.2304967309132693,0.7695032690867307
pitch_shift,0.22921041915088136,0.7707895808491186
pitch_shift,0.1014490266430186,0.8985509733569814
pitch_shift,0.13603910667755756,0.8639608933224424
pitch_shift,0.2526333905984122,0.7473666094015878
pitch_shift,0.22628952195194005,0.7737104780480599
pitch_shift,0.36309140557547637,0.6369085944245236
pitch_shift,0.06096126823260763,0.9390387317673924
pitch_shift,0.13169041144287677,0.8683095885571233
pitch_shift,0.19840125233620676,0.8015987476637932
pitch_shift,0.10896395782940874,0.8910360421705913
pitch_shift,0.08936636593181954,0.9106336340681804
pitch_shift,0.06260494080165827,0.9373950591983418
pitch_shift,0.19552346868494783,0.8044765313150521
pitch_shift,0.14041277625814946,0.8595872237418505
pitch_shift,0.12179170408001225,0.8782082959199877
pitch_shift,0.13889340917453485,0.8611065908254651
pitch_shift,0.1187247026015103,0.8812752973984896
pitch_shift,0.27656918487545196,0.7234308151245481
pitch_shift,0.08249379611968027,0.9175062038803197
pitch_shift,0.26793229311993244,0.7320677068800676
pitch_shift,0.21828707834348116,0.7817129216565188
pitch_shift,0.22358399091105535,0.7764160090889447
pitch_shift,0.08739170344699056,0.9126082965530095
pitch_shift,0.207934238373214,0.792065761626786
pitch_shift,0.11351895150385093,0.8864810484961491
pitch_shift,0.1710360284054842,0.8289639715945158
pitch_shift,0.13628891786476563,0.8637110821352344
pitch_shift,0.14292567825442853,0.8570743217455714
pitch_shift,0.24637208632621904,0.7536279136737809
pitch_shift,0.10603812975941622,0.8939618702405838
pitch_shift,0.06351082696455702,0.936489173035443
pitch_shift,0.12429814657237398,0.875701853427626
pitch_shift,0.09378446916917793,0.9062155308308221
pitch_shift,0.2118106589481072,0.7881893410518928
pitch_shift,0.21596376179045765,0.7840362382095424
pitch_shift,0.2950236943678219,0.7049763056321781
pitch_shift,0.36005341646629935,0.6399465835337006
pitch_shift,0.25956704953026033,0.7404329504697397
pitch_shift,0.17997421144278872,0.8200257885572113
pitch_shift,0.2123599031193209,0.7876400968806792
pitch_shift,0.2507362490099482,0.7492637509900518
pitch_shift,0.18876418282572183,0.8112358171742782
pitch_shift,0.36683928599682936,0.6331607140031706
pitch_shift,0.20645639093889984,0.7935436090611001
pitch_shift,0.2670516504197012,0.7329483495802989
pitch_shift,0.22857471944250135,0.7714252805574986
pitch_shift,0.3581918740216122,0.6418081259783879
pitch_shift,0.19036280207562598,0.809637197924374
pitch_shift,0.2078014417253819,0.792198558274618
pitch_shift,0.17345925079684665,0.8265407492031533
pitch_shift,0.14828725010880994,0.8517127498911901
pitch_shift,0.26179025875742085,0.7382097412425792
pitch_shift,0.2995287328527063,0.7004712671472937
pitch_shift,0.27550244055857426,0.7244975594414258
pitch_shift,0.3279325929273391,0.6720674070726609
pitch_shift,0.15972109931256445,0.8402789006874356
pitch_shift,0.24221509452838008,0.7577849054716199
pitch_shift,0.19458072852703925,0.8054192714729608
pitch_shift,0.23957866190703933,0.7604213380929606
pitch_shift,0.37741152593516736,0.6225884740648326
pitch_shift,0.20133508250455026,0.7986649174954498
pitch_shift,0.24423578137302612,0.7557642186269738
pitch_shift,0.2759821089326075,0.7240178910673924
pitch_shift,0.22546814449050626,0.7745318555094938
pitch_shift,0.2687672945802409,0.7312327054197592
pitch_shift,0.21312380894229216,0.7868761910577078
pitch_shift,0.3311337795522792,0.6688662204477208
pitch_shift,0.22555206344787518,0.7744479365521248
pitch_shift,0.266771047638973,0.7332289523610269
pitch_shift,0.2502943848376018,0.7497056151623982
pitch_shift,0.24046663585839656,0.7595333641416034
pitch_shift,0.2178337831072413,0.7821662168927587
pitch_shift,0.17596290388353034,0.8240370961164697
pitch_shift,0.1947200212938454,0.8052799787061546
pitch_shift,0.2165332524024399,0.7834667475975601
pitch_shift,0.2625001501119097,0.7374998498880903
pitch_shift,0.23071768649172758,0.7692823135082725
pitch_shift,0.20785590798423084,0.7921440920157692
pitch_shift,0.33030982463914343,0.6696901753608566
pitch_shift,0.32648606727783647,0.6735139327221635
pitch_shift,0.2913119341396035,0.7086880658603965
pitch_shift,0.22146969812175932,0.7785303018782407
pitch_shift,0.3022673876020512,0.6977326123979488
pitch_shift,0.14781424255376371,0.8521857574462363
pitch_shift,0.1655741911497017,0.8344258088502983
pitch_shift,0.28833259582271653,0.7116674041772835
pitch_shift,0.3742256723174662,0.6257743276825338
pitch_shift,0.29254768749870835,0.7074523125012917
pitch_shift,0.22037247916460706,0.7796275208353929
pitch_shift,0.26187695371754716,0.7381230462824528
pitch_shift,0.3395356012646306,0.6604643987353693
pitch_shift,0.22148056106816102,0.778519438931839
pitch_shift,0.22309846632285243,0.7769015336771475
pitch_shift,0.19948705530277974,0.8005129446972202
pitch_shift,0.11555524054843472,0.8844447594515653
pitch_shift,0.06734484424538006,0.9326551557546199
pitch_shift,0.18087801156364117,0.8191219884363589
pitch_shift,0.2215432353515156,0.7784567646484843
pitch_shift,0.2056329825818843,0.7943670174181157
pitch_shift,0.32053035177135053,0.6794696482286495
pitch_shift,0.3308457300269024,0.6691542699730977
pitch_shift,0.2986702471114215,0.7013297528885785
pitch_shift,0.21266628589156378,0.7873337141084362
pitch_shift,0.2673819793774323,0.7326180206225676
pitch_shift,0.24154579397889023,0.7584542060211098
pitch_shift,0.3855163118434606,0.6144836881565394
pitch_shift,0.2884900116973769,0.711509988302623
pitch_shift,0.19870003553412563,0.8012999644658744
pitch_shift,0.1626460535950971,0.8373539464049029
pitch_shift,0.15676117720967625,0.8432388227903238
pitch_shift,0.21405322421437814,0.7859467757856219
pitch_shift,0.16390463545926603,0.836095364540734
pitch_shift,0.2537800052751774,0.7462199947248226
pitch_shift,0.19593074721862527,0.8040692527813748
pitch_shift,0.17673305553687627,0.8232669444631238
pitch_shift,0.13675349814036908,0.8632465018596309
pitch_shift,0.2697828385077686,0.7302171614922315
pitch_shift,0.0603085601259412,0.9396914398740588
pitch_shift,0.16672508251834947,0.8332749174816505
pitch_shift,0.3325051632055575,0.6674948367944424
pitch_shift,0.29659812133534036,0.7034018786646596
pitch_shift,0.01760692609268272,0.9823930739073172
pitch_shift,0.15383332813924852,0.8461666718607515
pitch_shift,0.2396555661826154,0.7603444338173846
pitch_shift,0.1620524009981465,0.8379475990018534
pitch_shift,0.11292189246743026,0.8870781075325698
pitch_shift,0.20019403796202478,0.7998059620379752
pitch_shift,0.14061174494153314,0.8593882550584668
pitch_shift,0.18375971729577992,0.8162402827042201
pitch_shift,0.2249232940189497,0.7750767059810503
pitch_shift,0.28901052185965065,0.7109894781403494
pitch_shift,0.19822504609634886,0.8017749539036512
pitch_shift,0.2250739313506401,0.7749260686493599
pitch_shift,0.14075178606137959,0.8592482139386204
pitch_shift,0.25385424240889104,0.746145757591109
pitch_shift,0.2630483481805212,0.7369516518194787
pitch_shift,0.16269479008907875,0.8373052099109213
pitch_shift,0.20071626705179604,0.799283732948204
pitch_shift,0.22669736675404667,0.7733026332459534
pitch_shift,0.2321454263360775,0.7678545736639225
pitch_shift,0.176514564179526,0.823485435820474
pitch_shift,0.2483555947740582,0.7516444052259418
pitch_shift,0.2731839987139303,0.7268160012860697
pitch_shift,0.2117585346836655,0.7882414653163345
pitch_shift,0.2789161177400136,0.7210838822599863
pitch_shift,0.23019389577984053,0.7698061042201595
pitch_shift,0.17356523697856577,0.8264347630214343
pitch_shift,0.3422773948224054,0.6577226051775946
pitch_shift,0.2999223023416811,0.700077697658319
pitch_shift,0.22915218541351814,0.7708478145864819
pitch_shift,0.3462568395235885,0.6537431604764115
pitch_shift,0.2425791149915444,0.7574208850084556
pitch_shift,0.3007370382715306,0.6992629617284694
pitch_shift,0.13503842725650897,0.8649615727434911
pitch_shift,0.3244411316852457,0.6755588683147543
pitch_shift,0.2789931269402934,0.7210068730597066
pitch_shift,0.240215089328812,0.759784910671188
pitch_shift,0.26519937638677976,0.7348006236132203
pitch_shift,0.36800270904656596,0.631997290953434
pitch_shift,0.3696897588954181,0.6303102411045819
pitch_shift,0.42214744860979386,0.5778525513902062
pitch_shift,0.34304713859833724,0.6569528614016628
pitch_shift,0.3168302742746294,0.6831697257253706
pitch_shift,0.32331399733250793,0.6766860026674921
pitch_shift,0.2920857042667956,0.7079142957332044
pitch_shift,0.3048974841145689,0.6951025158854311
pitch_shift,0.22430011405758177,0.7756998859424182
pitch_shift,0.2629538748194969,0.7370461251805032
pitch_shift,0.24030200896763879,0.7596979910323612
pitch_shift,0.29771691263028327,0.7022830873697168
pitch_shift,0.36256568442209103,0.637434315577909
pitch_shift,0.4082658493381861,0.5917341506618139
pitch_shift,0.33583128116469746,0.6641687188353025
pitch_shift,0.31206657050314474,0.6879334294968553
pitch_shift,0.3926893667463674,0.6073106332536327
pitch_shift,0.32703684402520455,0.6729631559747955
pitch_shift,0.26443007323956463,0.7355699267604354
pitch_shift,0.22709488641618494,0.7729051135838151
pitch_shift,0.3926773266075255,0.6073226733924745
pitch_shift,0.16228714423017118,0.8377128557698288
pitch_shift,0.32445716533452995,0.67554283466547
pitch_shift,0.23765541301867074,0.7623445869813292
pitch_shift,0.27842856834626234,0.7215714316537376
pitch_shift,0.2379225617696773,0.7620774382303227
pitch_shift,0.32175387548044515,0.6782461245195548
pitch_shift,0.2882318169857696,0.7117681830142304
pitch_shift,0.250778285048593,0.749221714951407
pitch_shift,0.2576616380674571,0.7423383619325429
pitch_shift,0.22149114089250285,0.7785088591074971
pitch_shift,0.3009590059796848,0.6990409940203153
pitch_shift,0.28580093097988135,0.7141990690201186
pitch_shift,0.20905758231436955,0.7909424176856305
pitch_shift,0.2592749867737815,0.7407250132262184
pitch_shift,0.2540864919049359,0.7459135080950641
pitch_shift,0.303600040022395,0.696399959977605
pitch_shift,0.18274826717902395,0.8172517328209761
pitch_shift,0.29414081279345516,0.7058591872065448
pitch_shift,0.3010198623250192,0.6989801376749808
pitch_shift,0.3680992685701365,0.6319007314298635
pitch_shift,0.28179767446054194,0.7182023255394581
pitch_shift,0.30042111573205593,0.699578884267944
pitch_shift,0.18348658995048095,0.816513410049519
pitch_shift,0.19442865885720262,0.8055713411427974
pitch_shift,0.1027220836572753,0.8972779163427247
pitch_shift,0.09563170277808086,0.9043682972219191
pitch_shift,0.1467038167769313,0.8532961832230687
pitch_shift,0.2054726609902029,0.7945273390097971
pitch_shift,0.18301645829149435,0.8169835417085056
pitch_shift,0.10525271191248449,0.8947472880875155
pitch_shift,0.20000963905177055,0.7999903609482295
pitch_shift,0.2734191092328957,0.7265808907671043
pitch_shift,0.21055382044486706,0.789446179555133
pitch_shift,0.13083866107755396,0.8691613389224461
pitch_shift,0.12730877732932022,0.8726912226706798
pitch_shift,0.22896533975517694,0.771034660244823
pitch_shift,0.187758574262733,0.812241425737267
pitch_shift,0.25648623448424046,0.7435137655157595
pitch_shift,0.2163437583269799,0.7836562416730201
pitch_shift,0.13401205012372489,0.8659879498762751
pitch_shift,0.2662214470837653,0.7337785529162347
pitch_shift,0.1519168004103059,0.8480831995896941
pitch_shift,0.19330665275862965,0.8066933472413703
pitch_shift,0.18204632219420047,0.8179536778057995
pitch_shift,0.23567886329522794,0.7643211367047721
pitch_shift,0.18719716182908583,0.8128028381709141
pitch_shift,0.28321483052103374,0.7167851694789662
pitch_shift,0.08556751821304277,0.9144324817869572
pitch_shift,0.1292567466241755,0.8707432533758245
pitch_shift,0.09513266111445719,0.9048673388855428
pitch_shift,0.04526486472312692,0.954735135276873
pitch_shift,0.14676708711049888,0.8532329128895011
pitch_shift,0.17510364328182498,0.8248963567181751
pitch_shift,0.12959171702016103,0.870408282979839
pitch_shift,0.17913058221023534,0.8208694177897646
pitch_shift,0.053250632647635125,0.9467493673523649
pitch_shift,0.17400724558911765,0.8259927544108824
pitch_shift,0.09438395968371384,0.9056160403162862
pitch_shift,0.1740502697705752,0.8259497302294248
pitch_shift,0.13222155630817772,0.8677784436918223
pitch_shift,0.14575688642619997,0.8542431135738
pitch_shift,0.18185978539876796,0.818140214601232
pitch_shift,0.1470379069644888,0.8529620930355112
pitch_shift,0.1865920517019689,0.8134079482980311
pitch_shift,0.10198455201922843,0.8980154479807716
pitch_shift,0.13254719840063275,0.8674528015993672
pitch_shift,0.18074565945124094,0.8192543405487591
pitch_shift,0.1936715490328583,0.8063284509671417
pitch_shift,0.1783508193539201,0.82164918064608
pitch_shift,0.14539897539639773,0.8546010246036022
pitch_shift,0.16490725500824502,0.835092744991755
pitch_shift,0.06163755737522192,0.9383624426247781
pitch_shift,0.09515331412489635,0.9048466858751036
pitch_shift,0.04268677744419125,0.9573132225558088
pitch_shift,0.13280575636176156,0.8671942436382385
